     108
nfi=       0 etot=         44.78225733
Ar           45.21253401          31.55741467          26.80640018
Ar           35.96665479          45.39342048          54.19213163
Ar           25.14544596          38.98846208          23.37996205
Ar           19.11352864          32.76036280          21.58691974
Ar           10.98036785          34.39403503          24.50980858
Ar            9.11031560          36.06467856          21.39704314
Ar           13.64266146          31.63053271          23.63527082
Ar           40.86310090          48.12244307           6.37374963
Ar           42.36213591          26.27337613          34.33313373
Ar           -2.65150736          34.14863886          32.14671223
Ar           26.07765791          37.21126927          27.53862498
Ar           31.80292573          13.35291279          49.11195222
Ar           22.59456558          30.34064083          63.24278960
Ar            4.59458527          24.96686454          45.77392985
Ar           31.89564912          13.09991571          19.56482717
Ar           37.68467971          18.47693915          17.15753113
Ar           50.71632881          32.71213278          25.45883797
Ar           35.16058922          24.46887073          18.34608207
Ar           28.67239101           0.66255649          29.75501705
Ar           34.89259372           8.63241112          23.02680724
Ar           42.80014157         -32.48677054          45.70497968
Ar           41.30265829          -5.50126641          19.93399322
Ar           -1.66366716          31.91261306          34.19559410
Ar           37.20268174          -5.65402005          22.28550952
Ar           12.96590463          13.77506690          38.39951778
Ar           38.08863051          62.13701238          48.94394177
Ar           46.14933453          25.32580028          -2.36736600
Ar           52.43888183          35.12627465          29.79323936
Ar           40.98943037          -1.36040421           2.83065581
Ar           39.80178097          11.79048676          33.86433911
Ar           39.65827858          30.33841783           5.36963608
Ar           48.62786469          31.59805137          29.77330654
Ar           54.32566451          30.50196848          52.73773541
Ar           52.47925819           6.96577395          42.31269092
Ar           30.34944057          14.60795693          11.44443465
Ar           19.40291106          45.23004042          34.36449753
Ar           41.75923585          23.99720117          30.90078301
Ar           31.90955706          21.95265979          19.17837298
Ar           26.67869042          34.81916951          -9.29381952
Ar           42.67155415          32.71013869          54.13432118
Ar           22.65977103          37.02367657          12.82534323
Ar           19.97547546          61.33011405         -11.94863455
Ar           28.56231505          18.96311347          15.61535861
Ar           48.88778805          64.29193224          14.97080971
Ar           38.95948847          50.72910701          14.11963484
Ar           38.63417530          41.04152958          17.21136058
Ar           63.54897697          24.69785802          65.18052964
Ar           47.05004024          51.26587418          36.27668784
Ar           28.59316936          37.18563440           5.38454509
Ar           23.33445335          27.27383870          13.38400937
     108
nfi=    5500 etot=         -2.01924888
Ar            7.11257584         -35.17760945         -27.73982255
Ar           -9.07095941          -6.77120646         -13.22291022
Ar           15.49988428          33.15351146           2.77411632
Ar           48.35617333           7.61040352           9.28191036
Ar           17.18656612          40.26938790          11.73819427
Ar            3.59951144          35.66174682          16.00924949
Ar           14.27972775          35.05020827          32.32413080
Ar          -14.67418610          31.11504001          28.08517820
Ar            5.52878636           3.81495470          23.33653293
Ar           21.53251184          28.13505887          27.22084879
Ar            8.22721480           2.67677203          60.53669146
Ar           17.55960252          28.98651604          44.90253815
Ar           16.07808871          29.18063539          23.08584060
Ar           -5.43832280          14.84664370         -19.04363228
Ar           14.55368939          36.48136598          17.29670550
Ar           29.61007781          38.46200242          31.70889995
Ar           -8.00031477          25.74471115          28.60984608
Ar            1.88090161          16.82087636          19.95728735
Ar           10.49424583          14.85270748          13.22470227
Ar           24.97575664          74.14470748          32.86580664
Ar           18.75434403          21.27279506          23.90386975
Ar            9.46671689          27.31125725          28.13751982
Ar            4.44434528          40.61906873          55.17267752
Ar            7.03058960          33.47614186          59.70819252
Ar           16.08014552          50.79163445           7.47977818
Ar           37.61739487          49.70513684           1.19363313
Ar           18.63700164          29.68532504          14.19921861
Ar           28.34252415          38.48461853          18.04636780
Ar           40.13292321          44.82529536          18.77758482
Ar           35.26946695          48.52235681          13.56110458
Ar           -1.22576037          22.93669422          15.35171260
Ar            1.56946832          20.75921278          45.13079287
Ar           27.41388403          42.19503738          34.56769805
Ar            8.73733681          34.41241054          29.70454063
Ar           39.40627019          42.66595429          33.03905927
Ar            2.61945391          48.05573012          17.10190699
Ar           21.95924536          -7.40393481          19.20819306
Ar           -1.41518875          20.73402052          -1.46233358
Ar           22.42139929         -12.14786074          18.54956630
Ar           31.62416631          29.76032479           3.28025675
Ar           47.52936163           5.85501286          19.70385373
Ar           71.66363673          11.49259062           2.47000324
Ar           12.64063302          -1.48201869          17.13864841
Ar           -4.15511948         -12.16193993          13.28219297
Ar           10.78108061          31.09998628          31.01446744
Ar            5.10885347          20.43309197          30.74955671
Ar          -18.53074219          -6.11455880          38.72436859
Ar           25.45657225          37.57166181          54.20424198
Ar           34.64686670          38.38235501          67.27188090
Ar           23.01694479          30.49100511         -12.56715034
Ar           16.28401850          29.56872372          18.32821337
Ar           32.15489749          23.92562596          25.69677604
Ar            4.26769504          30.10250854          52.35338193
Ar           25.31666804          23.40372967          24.73559661
Ar           43.90574462           1.29267900          33.85266243
Ar           21.95028199          25.09897678          22.40408735
Ar           41.33123237           2.33113531          36.34519765
Ar           35.50056222          38.53543743          15.25821412
Ar           45.41788384          31.42942254          27.42576707
Ar           36.46267955          46.11503536          54.35225425
Ar           25.39608302          38.74344167          24.02947175
Ar           18.79651693          31.51900428          22.34570512
Ar           10.69050586          34.43541090          24.71260516
Ar            7.60092157          36.45714971          19.56471139
Ar           13.01117053          31.29289927          24.13648937
Ar           41.91601789          48.08140277           6.36339345
Ar           42.05578452          26.69150625          33.94765286
Ar           -2.48053353          35.11367404          32.42312547
Ar           26.86588087          38.28460125          28.08701512
Ar           32.20516043          12.45999591          48.73547727
Ar           23.22259863          29.62604906          64.34015517
Ar            4.40439124          25.25531397          46.61101516
Ar           33.30229071          13.74993441          19.36309026
Ar           37.76867142          18.31981474          17.01901622
Ar           51.05253660          33.42262265          25.56864624
Ar           35.35091467          24.26661480          18.51993955
Ar           27.38323735           0.42361607          28.73101318
Ar           36.29528840           8.54182127          22.27847706
Ar           42.76074797         -33.38979117          45.93839210
Ar           41.38245697          -5.24477424          19.65482906
Ar           -1.28672963          31.96141361          34.35340899
Ar           36.39760664          -5.30772821          21.98966192
Ar           13.36020288          13.76156142          37.51834874
Ar           37.70450743          61.75366028          49.58992310
Ar           44.84301263          25.87289294          -2.97813455
Ar           51.90932575          34.42237105          29.54764990
Ar           40.94864738          -1.96713135           1.73462184
Ar           40.83955757          12.39772962          34.92119635
Ar           39.54647215          29.79933389           7.11263921
Ar           48.06388116          31.88870272          30.10798993
Ar           53.85166558          30.78883004          52.58164208
Ar           52.55233759           8.25319931          42.34789512
Ar           30.71407361          14.49410184          11.73559103
Ar           19.73411558          44.72370876          34.54390857
Ar           42.22386584          22.67723569          31.58125239
Ar           31.40954236          21.74425597          18.43576960
Ar           27.05879594          35.76962380          -9.24086251
Ar           41.89484524          32.34675183          54.57203376
Ar           23.25984458          37.84805114          12.53360422
Ar           19.39945450          62.26160618         -12.60118536
Ar           29.65472746          19.05775577          15.23658133
Ar           49.08374320          64.39942443          14.59886075
Ar           39.07559150          50.36956093          13.82873284
Ar           38.54370603          42.18446207          16.75316785
Ar           62.96887657          23.72625576          65.94998777
Ar           46.00852853          51.48400009          36.45328207
Ar           28.48753957          36.97435733           4.50112811
Ar           23.04827267          27.27764468          12.35890317
     108
nfi=    5600 etot=         -1.66239947
Ar            7.49147898         -35.50532278         -29.44064874
Ar           -8.72765799          -6.67684453         -12.65507394
Ar           15.86300231          32.90911078           2.85444409
Ar           48.46590935           8.93204163           9.75015748
Ar           17.25254082          40.30652982          11.74889411
Ar            4.14371298          35.86913043          15.11112376
Ar           13.41147647          35.29256864          32.40189477
Ar          -13.58129013          31.99312284          27.91544816
Ar            5.84533814           4.12572802          25.17907157
Ar           21.16205073          27.48817474          28.23142093
Ar            7.13017233           1.66564560          61.82548704
Ar           17.59849461          27.82651176          45.81020529
Ar           15.11716986          28.30478618          22.79356339
Ar           -5.39703017          14.68530559         -19.24904511
Ar           15.93941160          36.54678060          17.73711623
Ar           28.80432885          39.08383851          31.83617307
Ar           -8.54704683          25.25769943          27.46277336
Ar            1.30592429          17.61980153          19.92896540
Ar            9.42752518          15.03644154          12.75001615
Ar           25.39876697          74.25297553          32.99759872
Ar           19.10925549          21.64108106          23.34182978
Ar           10.11356694          28.02021999          27.40694930
Ar            4.59909299          40.04410115          53.36591189
Ar            7.05806586          32.59016106          58.89663316
Ar           15.73264305          50.91307764           8.11669150
Ar           37.75055409          49.30820911           0.81713334
Ar           19.04788990          31.24745530          14.34145205
Ar           29.31004701          39.92385693          17.77127918
Ar           40.35401739          45.56965395          18.37548936
Ar           35.45412370          47.53106278          12.85717176
Ar           -1.27911462          23.06326749          14.78674472
Ar            0.13601162          20.81854023          45.09494112
Ar           28.61355154          42.66797082          33.95209669
Ar            9.28165708          34.98523594          30.25003929
Ar           40.55959793          42.98855772          33.42170544
Ar            2.82195641          48.38661645          16.54843492
Ar           21.47192064          -7.10702483          18.47399209
Ar           -2.13547117          20.08520432          -1.61079650
Ar           21.55416055         -13.07937031          18.99265011
Ar           31.73894431          29.24085615           3.15590566
Ar           46.84814534           5.84278351          18.85716618
Ar           71.77107746          11.78052744           1.78773360
Ar           12.81157931          -1.28714882          16.82851798
Ar           -5.03384146         -11.79019829          13.45361279
Ar           10.01605969          31.33308221          31.58530668
Ar            4.94999387          20.53306620          30.69146194
Ar          -19.50181704          -6.68583388          38.89676215
Ar           26.15387406          37.37332847          54.66460094
Ar           34.76590083          38.04263154          67.21897818
Ar           22.15114026          30.27829089         -13.07498366
Ar           15.70808091          30.07913840          18.90733374
Ar           32.50041300          24.28658060          26.06219767
Ar            4.61819441          31.07430086          52.44181278
Ar           24.53454888          22.69180642          24.21004031
Ar           44.15060588          -0.09005102          33.98041780
Ar           21.63625538          25.32005032          22.48355408
Ar           42.47779389           1.42666312          36.66303955
Ar           35.84887918          38.78657906          14.03796569
Ar           45.19148283          31.48346257          27.91914204
Ar           37.32898571          46.88832211          54.61528326
Ar           25.29744306          39.34826386          24.77092269
Ar           18.80753482          31.53894345          23.60696505
Ar           10.38414317          34.19327811          25.02326755
Ar            6.33388627          36.65949185          17.73667566
Ar           12.63674277          31.20518926          24.51464129
Ar           42.97081844          48.02789174           6.16580238
Ar           41.31483211          27.20000982          33.83609741
Ar           -1.72548987          35.30278043          33.30960027
Ar           27.65443468          39.10388622          28.38169292
Ar           32.44813044          11.22622028          48.93961234
Ar           23.85087272          29.12901336          65.64151368
Ar            4.27042405          25.11571438          46.98771676
Ar           33.92136506          14.04679100          19.08926882
Ar           37.67446386          17.96643737          16.84215923
Ar           51.25553847          33.63563950          25.84799745
Ar           35.31006177          24.04412889          18.42156497
Ar           25.37253980           0.30458231          27.74857622
Ar           36.47182206           9.24827333          22.41360737
Ar           42.67357535         -34.34415712          46.13518102
Ar           41.94781541          -5.81198022          19.62897534
Ar           -0.98337426          31.94035701          34.63787580
Ar           35.90727938          -4.89963731          21.21656792
Ar           13.62195979          14.10536225          36.63674564
Ar           37.04662953          61.18731989          50.42327247
Ar           44.00653929          25.59816423          -2.99060658
Ar           51.82622566          33.78876515          29.23544419
Ar           41.18109549          -2.04717093           0.84582317
Ar           41.45242266          12.98961650          36.02595231
Ar           39.38765260          29.11623208           8.71425583
Ar           48.08707852          32.28786080          29.87856176
Ar           54.27765180          30.63157015          52.29058686
Ar           52.15984264           9.32179433          42.70840823
Ar           31.23881436          14.51090904          12.21429217
Ar           20.07858583          44.20199638          34.73150234
Ar           42.87635362          21.94562797          32.33564462
Ar           30.85048816          21.33133331          17.76245161
Ar           28.14111342          36.27537670          -9.26757355
Ar           41.05991696          32.64090658          55.16254217
Ar           23.83293496          38.69877163          12.25303339
Ar           18.55440936          62.79374361         -13.23140140
Ar           30.94650623          18.54460360          15.31453802
Ar           49.26266996          64.69511051          14.43906816
Ar           38.83472229          49.49551573          13.54866704
Ar           38.07115819          42.91278728          16.56412692
Ar           62.47297768          22.70138246          66.57438766
Ar           45.07287660          51.35395116          36.76700947
Ar           28.39655900          36.78215373           3.51985377
Ar           22.53264486          27.36717219          11.42767138
     108
nfi=    5700 etot=         -2.11359035
Ar            7.53015921         -36.93630675         -30.56390530
Ar           -9.33433023          -6.67009842         -12.06153905
Ar           16.11386628          32.63403675           2.82113168
Ar           48.48250760          10.01641201          10.52623416
Ar           17.15078572          40.82692538          11.34709617
Ar            3.89429211          35.73199333          13.11069598
Ar           13.45387739          35.57146507          32.28028835
Ar          -12.97580218          32.15845265          27.31651286
Ar            5.98997282           4.53725595          26.56802762
Ar           21.13929150          27.19542641          29.30404458
Ar            6.17478563           0.18444532          62.40162057
Ar           17.75985640          27.03108358          47.03434516
Ar           14.32555686          28.10526941          22.30661237
Ar           -5.14315053          14.75326906         -19.14727752
Ar           17.01944410          36.49040541          18.17361288
Ar           29.89120541          39.28747032          31.90941202
Ar           -9.38204298          24.73271781          26.09596353
Ar            1.05218148          18.61024895          19.86045388
Ar            8.06698441          15.21864419          12.30984062
Ar           24.19191525          74.83729713          33.52416412
Ar           19.90116498          22.34101681          22.57184705
Ar           10.66715802          28.54022701          26.46023120
Ar            4.56473919          40.22315844          51.43922931
Ar            7.16341043          31.66480318          59.03810030
Ar           15.33761050          50.98760753           8.70562625
Ar           38.27310548          49.58711280           0.26724304
Ar           19.07305895          32.63174148          14.44019742
Ar           30.12850003          41.26426245          17.62002813
Ar           40.29802934          46.19877767          17.79154382
Ar           35.58521246          46.90395390          11.86737845
Ar           -1.36476245          22.83396814          14.42141420
Ar           -1.45923487          20.99538055          45.48551658
Ar           29.84429624          42.79045859          33.18250318
Ar            9.93223724          34.80652921          30.51769400
Ar           41.55332074          43.69274405          34.09218287
Ar            3.33015915          47.89852297          16.67781735
Ar           21.48803912          -6.85394843          17.91695366
Ar           -3.10198280          19.63002742          -1.78172746
Ar           20.62607614         -13.75688451          19.75533420
Ar           31.90497324          28.85320954           2.88486422
Ar           46.30439565           5.60641670          17.92574549
Ar           72.35388971          11.15145786           1.24096997
Ar           13.47392926          -1.23359108          16.60914300
Ar           -5.36904502         -11.64007660          13.98758383
Ar            9.49705019          29.94753161          31.24360254
Ar            5.12849626          20.77051992          30.81106620
Ar          -20.45227592          -7.17197015          39.05631689
Ar           27.07801101          37.36030918          55.51844727
Ar           35.56747647          38.59995315          67.16222064
Ar           21.37521630          29.26847218         -13.05996305
Ar           15.08795665          30.92407487          19.15176861
Ar           32.81663448          24.64814538          26.43585169
Ar            4.62416619          31.52470182          52.34708933
Ar           23.38428413          22.51615157          23.63244921
Ar           45.04031909          -0.90893766          34.64895632
Ar           21.55824192          25.64526892          22.47238963
Ar           43.02439440           1.90605612          37.54396666
Ar           36.37960970          39.11580300          13.02930752
Ar           43.95229153          32.02907496          28.19632378
Ar           38.09283176          48.50686482          54.47095025
Ar           25.50899679          39.74149540          25.53110416
Ar           19.52288770          30.72928634          23.95487374
Ar            9.98819861          34.51047640          25.29711663
Ar            6.14176187          36.39204728          17.00558115
Ar           12.59384659          30.86098000          24.85497138
Ar           44.06282052          48.05740006           5.57611860
Ar           40.15698991          28.14880072          34.22698225
Ar           -2.01128506          35.08634772          34.06994451
Ar           28.11370543          39.54444843          27.96826402
Ar           32.44586645          10.45749830          49.13826089
Ar           24.21405114          28.51669861          66.51108428
Ar            4.11637479          24.79609775          47.11439136
Ar           33.76269621          13.83519368          18.96094379
Ar           37.61513691          17.71640459          16.30433077
Ar           50.65194785          34.14762611          25.86559465
Ar           34.87307138          23.47887030          17.95505716
Ar           23.73051521           0.63252343          27.10842999
Ar           36.59731645           9.46371099          22.72516397
Ar           42.49781728         -35.29512235          46.41491681
Ar           42.25031786          -5.96138988          19.65183202
Ar           -0.63891627          31.51351382          35.19588992
Ar           35.81645852          -4.44909861          20.01432087
Ar           13.53791855          14.75110857          35.84691592
Ar           36.43989198          61.24179127          51.78254900
Ar           43.69169134          24.93939691          -3.38741518
Ar           52.88450297          33.99301166          30.12407267
Ar           41.57793890          -2.11720161          -0.29616254
Ar           41.61123639          13.63336091          37.13974056
Ar           39.28459320          28.48226482          10.33676807
Ar           47.16274719          32.28729467          30.48924357
Ar           54.01754299          30.57619357          51.66679409
Ar           52.04724006          10.15483140          43.19056598
Ar           32.44686378          14.34105133          12.89937557
Ar           20.44771199          43.65809048          34.91783923
Ar           43.28027794          21.51699398          32.89199082
Ar           30.48581113          21.20039237          16.77027544
Ar           29.03215763          37.23206178          -9.51788189
Ar           40.37367934          33.13304382          55.39830697
Ar           24.38003027          39.56338409          11.97847775
Ar           17.82122245          62.92267163         -13.20101341
Ar           32.25743811          17.75927375          15.06643835
Ar           49.88001190          64.96467188          14.65519824
Ar           38.77483553          48.84086362          12.89240059
Ar           37.53005512          43.67009762          16.67107060
Ar           62.21189514          21.52899802          67.13121816
Ar           44.23088841          50.69883469          37.17469070
Ar           28.37143540          36.61905528           2.36826116
Ar           21.71776610          27.52999235          10.59460377
     108
nfi=    5800 etot=         -2.83474808
Ar            7.77306971         -38.45151502         -31.63255593
Ar           -9.54234714          -6.45443113         -11.36587276
Ar           16.20872618          32.36927431           2.67572727
Ar           48.35079163          10.78858964          11.48418515
Ar           16.84935904          41.86407510          10.72182582
Ar            3.71937612          35.51887309          11.15199830
Ar           14.98623200          36.16153778          32.44712313
Ar          -14.05063662          31.31755838          27.60059481
Ar            6.22031910           4.56891757          28.03392574
Ar           21.46423430          27.14768752          30.39094001
Ar            5.68048901          -1.18450369          62.66418580
Ar           18.12632563          26.71154368          48.37033270
Ar           13.41484639          28.53842580          21.86969806
Ar           -4.20816759          14.99187335         -19.12785345
Ar           17.90689297          36.15705753          18.47139239
Ar           30.83759322          39.09754925          31.81784329
Ar          -10.16107558          25.07172133          25.06111342
Ar            0.95295889          19.26019763          19.17570953
Ar            7.58710929          15.56536120          11.76516628
Ar           23.28620335          75.36322395          33.96401109
Ar           18.58538499          22.95531118          21.89974682
Ar           10.22543370          28.45467116          26.34123293
Ar            4.17954130          40.92025140          49.53987194
Ar            7.53566141          30.99534771          59.29054695
Ar           14.90639030          50.99421562           9.25701441
Ar           39.11272266          49.40680286           0.00568503
Ar           18.78152813          34.07901383          14.26793036
Ar           30.98676914          42.66435976          17.44233060
Ar           40.78614243          46.17614084          17.28182935
Ar           35.52933300          45.93099038          11.18345410
Ar           -1.43220481          22.98215018          14.28656729
Ar           -3.32392412          20.77124482          45.75590580
Ar           30.97407323          43.01246872          32.43993157
Ar            9.25159602          34.64395586          30.77626411
Ar           42.71159728          44.61122973          34.92158637
Ar            2.32194190          48.07547796          15.79059511
Ar           21.50542430          -7.12530188          17.66700438
Ar           -3.50391127          18.85665842          -2.10636288
Ar           19.95055936         -14.74360099          20.03775320
Ar           31.86962837          28.15874597           2.86188114
Ar           45.81831179           5.27843260          16.98810204
Ar           73.03556031          11.07079969           0.75886061
Ar           13.92492103          -0.61424484          16.21478279
Ar           -5.53466782         -11.23040493          13.72742078
Ar            9.27730712          28.67890128          31.09216657
Ar            5.68987092          21.10000310          31.12654371
Ar          -21.38741036          -7.59469413          39.19252329
Ar           27.64539264          37.41780955          56.09792744
Ar           36.09958949          39.00520598          67.13271855
Ar           21.26543268          29.23007098         -13.51499084
Ar           14.84813740          31.31976342          19.65461051
Ar           33.11639116          24.99950649          26.81197427
Ar            4.64901975          31.65494772          51.66831173
Ar           23.31557196          21.89306420          22.72676517
Ar           45.51470008          -2.16194454          34.95329132
Ar           21.27260377          25.63574592          22.80260979
Ar           43.53440635           2.45436815          38.23751349
Ar           37.05830646          39.53069004          12.32942637
Ar           43.26366011          31.26167090          28.68472838
Ar           38.31726860          50.15399583          54.81550087
Ar           25.64080823          39.66148693          25.70354260
Ar           19.68541207          29.64938772          23.79924827
Ar            9.25184198          34.99758041          25.05482652
Ar            6.23389134          35.32570446          16.20632680
Ar           13.16143831          31.61856586          24.67849745
Ar           45.58170773          47.67361840           5.62936707
Ar           39.30870658          29.48985570          34.33561494
Ar           -2.31890301          35.08349994          34.86758804
Ar           29.11579057          39.82347420          28.24889295
Ar           32.73168027          10.30225117          49.23487829
Ar           24.29954053          27.81316797          67.05890344
Ar            3.82449159          24.65928598          47.31935053
Ar           34.29777436          13.80897255          18.43959124
Ar           37.20152954          17.28816566          15.94420189
Ar           50.18930391          34.20554157          26.02227239
Ar           34.19080223          22.34820588          17.65616330
Ar           23.67144124           2.41502100          26.30320846
Ar           36.79250655           9.81516215          22.81361434
Ar           42.13822861         -36.19179678          46.78950507
Ar           42.31107089          -5.77114064          19.70720269
Ar           -0.15745240          31.61298949          35.44528044
Ar           35.51301164          -3.16685616          19.51989170
Ar           12.97758952          15.53317996          35.32312858
Ar           36.28559222          60.71290529          52.26217038
Ar           43.23288384          24.32583042          -3.59885348
Ar           53.89117245          33.99389794          30.55909437
Ar           41.96470342          -2.23109648          -1.63844029
Ar           40.79569445          13.78641068          37.51065610
Ar           39.18581727          27.77211309          12.10680348
Ar           45.93341775          31.99735729          31.22614865
Ar           53.14798412          30.48496191          51.87800672
Ar           52.28064462          10.79783504          43.70374625
Ar           33.48237697          13.66969276          14.01571123
Ar           20.76223363          43.15786143          35.13256005
Ar           43.37737056          21.31991645          33.11293901
Ar           30.82622355          20.30798892          16.64131718
Ar           29.79869697          38.55291052          -9.13326890
Ar           40.07710527          33.73783680          55.90333959
Ar           24.90521673          40.42300196          11.71110906
Ar           17.30243048          62.98618600         -13.34603857
Ar           33.43123387          17.50430945          15.01713899
Ar           51.01950697          64.76115453          15.05378256
Ar           37.99064435          48.39740512          12.74161623
Ar           36.95095794          44.46817269          16.88770661
Ar           61.40503100          20.71661031          67.81659578
Ar           43.83119534          50.56679908          36.92544584
Ar           28.57462811          36.48018442           0.96250299
Ar           20.60432248          27.68983397           9.99165057
     108
nfi=    5900 etot=         -2.76792675
Ar            8.74351570         -39.60564055         -32.53680785
Ar           -9.64859673          -5.49891811         -11.28173023
Ar           16.08928021          32.12902894           2.38015339
Ar           48.81028544          11.35392379          12.17165269
Ar           16.07382904          42.56966910          10.37858975
Ar            3.62321025          35.60968184           9.47373837
Ar           16.39064872          36.38820541          32.56021119
Ar          -15.05249884          30.81154553          28.48447633
Ar            6.54312472           4.29722366          29.54180384
Ar           21.54449274          27.25900910          31.10815291
Ar            5.42696688          -2.24650728          63.01058117
Ar           18.40463453          27.00353218          49.73860913
Ar           12.61538096          29.35386879          21.67915089
Ar           -3.19646235          15.70778884         -18.79080618
Ar           18.63178475          35.38862123          18.42322612
Ar           31.83846124          38.64311661          32.00931073
Ar          -10.41404602          24.94428223          25.12532966
Ar            1.12801756          18.29458904          18.55983096
Ar            7.07960998          15.86103785          11.30230809
Ar           23.73343225          74.85756748          33.81095307
Ar           16.70181839          22.92072362          20.99942235
Ar            9.88038016          28.38855562          26.24071270
Ar            3.90856526          42.31536849          48.46763539
Ar            7.51727771          30.93245131          58.64333690
Ar           14.43155122          50.88110666           9.77386110
Ar           40.25736775          49.05304743          -0.13498010
Ar           18.18577814          35.17320645          14.67513268
Ar           31.29862399          43.51495426          18.15393846
Ar           40.49335734          46.19260617          16.61205212
Ar           34.92684050          44.78344818          11.03002713
Ar           -1.99708785          22.87364514          13.62797033
Ar           -4.76754386          20.01672664          46.06817063
Ar           32.04829176          42.97660602          31.60752907
Ar            8.38326579          35.31112706          30.49083040
Ar           43.95806301          45.84797257          35.89659803
Ar            3.37685475          47.91743148          15.96059475
Ar           21.31536526          -7.37520092          17.45677987
Ar           -3.98057464          18.11774803          -2.36049306
Ar           19.35193619         -15.35177453          20.52122715
Ar           32.01849111          27.77587772           2.70097007
Ar           45.34124051           4.88834836          16.03336011
Ar           73.62055167          11.39905310           0.43681732
Ar           14.95695042          -0.23182529          15.90498432
Ar           -5.60602885         -10.48557499          13.86372429
Ar            9.38454371          27.09360104          31.28036091
Ar            6.16906803          21.48327203          31.38115786
Ar          -22.35693745          -7.94440342          39.27575067
Ar           27.90580524          37.64275640          56.72171475
Ar           36.41634075          39.38756068          67.05824425
Ar           21.83558738          29.37365642         -13.78826013
Ar           14.91966887          31.88048465          19.81684911
Ar           33.41388000          25.34689749          27.19098016
Ar            4.92386286          31.52191409          51.23205325
Ar           23.17825611          21.43790291          21.66180083
Ar           45.74950116          -3.38679948          35.67489977
Ar           20.44405598          25.46648692          22.49045116
Ar           44.08016747           2.87075277          38.83312422
Ar           37.55636543          39.26491252          10.89881543
Ar           43.12144128          30.92768668          28.69946528
Ar           38.16613364          51.74188884          54.54463335
Ar           27.01699844          39.97520242          25.62336014
Ar           19.35191669          28.64388334          23.90713232
Ar            8.16458189          34.67472851          25.09080734
Ar            6.43484071          34.45108708          15.04664911
Ar           13.40288155          32.05715442          24.14726931
Ar           46.97343108          47.35255720           5.51230621
Ar           38.12358868          30.84911809          33.49981715
Ar           -1.99827409          34.78746463          35.57016711
Ar           29.75163484          40.58977487          29.37533614
Ar           33.88105720           9.34534818          48.95672157
Ar           24.59072889          27.11120941          67.76041988
Ar            3.06335146          23.81597925          47.95090056
Ar           33.99973639          13.78149352          18.55626157
Ar           37.85653782          17.98918593          15.92539557
Ar           49.93015716          34.08928904          26.36027913
Ar           33.44800467          22.46369196          17.32178501
Ar           23.06297074           3.49808637          25.57029734
Ar           36.98848051          10.24335031          22.73172149
Ar           41.46023691         -37.04624783          47.39633986
Ar           42.29544431          -5.33861733          19.83142179
Ar            0.08213682          31.69957868          35.73074440
Ar           35.13726584          -1.88388516          19.27850447
Ar           12.52165672          16.18497063          34.84177513
Ar           36.10631761          59.82652794          52.41716757
Ar           42.70998457          23.77725445          -3.70678573
Ar           54.80103424          33.81220241          30.68909177
Ar           41.58075296          -3.14041290          -1.98190328
Ar           39.99144403          13.50104763          37.61119897
Ar           39.44404142          27.95186938          13.73958530
Ar           45.55924133          31.47016249          31.85682728
Ar           52.50966416          30.70497834          52.27719914
Ar           52.36437235          12.05743430          44.17441527
Ar           33.73644546          13.75044840          13.19590113
Ar           19.78051642          43.66612816          35.92875566
Ar           43.62136940          21.20784877          33.32761938
Ar           31.26009025          19.59136262          16.36212829
Ar           30.48781233          39.58751697          -9.23062806
Ar           39.98632118          33.99449146          56.53243951
Ar           25.41944500          41.28606947          11.44294736
Ar           16.92258560          62.59796540         -13.04292707
Ar           34.01355411          17.38739188          15.19570079
Ar           51.29921875          64.71135215          14.61585865
Ar           37.91368797          48.51574953          11.78143010
Ar           36.35265898          44.58782720          17.09580888
Ar           60.67047001          19.88796605          68.42630001
Ar           43.18061149          50.51235695          36.66940684
Ar           28.49958316          36.72703059          -0.65094794
Ar           19.34436273          27.83043113           9.62598222
     108
nfi=    6000 etot=         -2.69227940
Ar            8.61706558         -41.24268487         -33.51079099
Ar           -9.71376721          -4.95005553         -10.63377971
Ar           15.75442177          31.90609998           1.93968069
Ar           49.42398651          12.13035953          12.75925877
Ar           15.48137680          43.41092883           9.95088524
Ar            3.56175799          35.68983293           7.88711261
Ar           17.87225677          36.40257451          32.62472813
Ar          -15.92433301          30.43716086          29.31953961
Ar            6.44389355           4.60832604          30.99965028
Ar           21.39057282          27.51333693          31.53690313
Ar            4.97709182          -3.01604543          63.56184401
Ar           17.37478511          27.78204836          50.49538624
Ar           11.79279495          29.76404295          21.12879543
Ar           -3.16316000          16.13123316         -17.97432521
Ar           18.99880130          34.14930102          18.29911331
Ar           32.89219462          38.31455489          32.59199414
Ar          -10.79539281          24.90249754          24.85578160
Ar            0.11682543          17.36331574          18.24685779
Ar            6.68877429          16.21388212          10.94106805
Ar           24.11485738          74.39946971          33.70175059
Ar           15.31869215          23.02955216          20.15891151
Ar            9.79681522          28.00761457          25.69620962
Ar            3.60156323          44.35784002          47.65258790
Ar            7.57388739          30.90648670          58.14932235
Ar           13.98286119          50.55572252          10.26006896
Ar           41.38727811          49.00516491          -0.86714047
Ar           18.42895619          36.43324419          14.72062834
Ar           31.98882834          44.52842139          18.73351961
Ar           40.68087236          45.31877285          16.01977264
Ar           34.56419427          44.11090619          11.32670292
Ar           -2.40892193          22.09533619          13.28361344
